ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,eisced,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,vote_simple,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,anti_social_benefits_low_income,anti_social_benefits_parents,educational_spending,anti_basic_income,anti_climate_change_taxes,anti_climate_change_renewables,anti_climate_ban_appliances,climate_skepticism,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
43464,384,SI,Slovenia,SI_384,59.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,0.2,0.25,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,,0.25,0.0,0.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.5,0.8,0.2,2,18
43466,386,SI,Slovenia,SI_386,72.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.7,0.5555555555555555,0.16666666666666666,0.5,0.875,0.75,0.2333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,0.5,0.8,0.36,0,20
43467,387,SI,Slovenia,SI_387,36.0,1.0,6.0,3.0,8.0,2.0,3.0,2.0,1.0,0.6,0.0,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.75,0.5,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.25,0.75,0.8400000000000001,0.2,0,20
43468,388,SI,Slovenia,SI_388,48.0,1.0,4.0,2.0,7.0,2.0,2.0,2.0,1.0,,0.25,0.16666666666666666,0.5,0.0,0.25,0.0,0.625,0.5,0.2333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.5,0.16,0.32,1,19
43469,389,SI,Slovenia,SI_389,66.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.75,0.4166666666666667,0.2,0.3333333333333333,0.4166666666666667,0.75,0.25,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.75,0.25,0.25,0.75,0.6,0.43999999999999995,0,20
43471,391,SI,Slovenia,SI_391,52.0,2.0,6.0,3.0,8.0,1.0,2.0,2.0,1.0,0.5,0.25,0.5,0.4,0.4444444444444444,0.16666666666666666,0.75,0.25,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.0,0.25,0.5,0.56,0.12000000000000002,0,20
43472,392,SI,Slovenia,SI_392,32.0,2.0,6.0,3.0,5.0,2.0,5.0,2.0,1.0,0.3,0.0,0.0,,0.2222222222222222,0.3333333333333333,0.875,0.5,0.5,0.4000000000000001,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.0,0.25,0.25,0.64,0.39999999999999997,1,19
43473,393,SI,Slovenia,SI_393,39.0,2.0,4.0,2.0,7.0,2.0,2.0,2.0,1.0,0.2,0.25,0.25,0.1,0.3333333333333333,0.16666666666666666,,0.625,0.75,0.10000000000000002,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.25,0.76,0.5600000000000002,1,19
43474,394,SI,Slovenia,SI_394,48.0,2.0,6.0,3.0,7.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.3,,0.16666666666666666,0.75,0.25,0.5,0.20000000000000004,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.75,0.0,0.25,0.25,0.72,0.24,2,18
43475,395,SI,Slovenia,SI_395,82.0,1.0,6.0,3.0,5.0,1.0,3.0,2.0,1.0,0.5,0.25,0.4166666666666667,0.6,0.3333333333333333,0.25,0.75,0.75,0.0,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.25,0.25,0.56,0.4,0,20
43476,396,SI,Slovenia,SI_396,28.0,2.0,6.0,3.0,6.0,2.0,3.0,2.0,1.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.25,0.625,0.75,0.20000000000000004,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.25,0.0,0.25,0.25,0.4800000000000001,0.2,1,19
43477,397,SI,Slovenia,SI_397,18.0,2.0,2.0,1.0,,2.0,2.0,2.0,3.0,,0.25,0.08333333333333333,0.3,0.0,0.4166666666666667,0.25,0.625,0.5,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.25,0.25,0.25,0.5599999999999999,0.12000000000000002,1,19
43478,398,SI,Slovenia,SI_398,85.0,1.0,4.0,2.0,6.0,2.0,3.0,2.0,1.0,0.5,0.25,0.4166666666666667,0.6,0.4444444444444444,0.4166666666666667,0.5,0.375,0.5,0.3666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.5,0.5,0.8799999999999999,0.4,0,20
43479,399,SI,Slovenia,SI_399,26.0,2.0,6.0,3.0,7.0,1.0,3.0,2.0,1.0,0.5,0.25,0.25,0.4,0.3333333333333333,0.08333333333333333,0.75,0.5,0.75,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.0,0.75,0.25,0.8400000000000001,0.24,0,20
43480,400,SI,Slovenia,SI_400,65.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,2.0,0.5,0.0,0.25,0.2,0.3333333333333333,0.3333333333333333,0.625,0.625,0.5,0.20000000000000004,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.25,0.76,0.31999999999999995,0,20
43483,403,SI,Slovenia,SI_403,68.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,0.3,0.25,,0.8,0.5555555555555555,0.3333333333333333,0.25,0.25,0.75,0.3666666666666667,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,0.0,0.25,0.25,0.6799999999999999,0.68,2,18
43484,404,SI,Slovenia,SI_404,47.0,2.0,4.0,2.0,,1.0,3.0,2.0,1.0,0.4,0.0,0.08333333333333333,1.0,0.4444444444444444,0.0,0.0,0.125,1.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.25,0.5,0.8,0.5600000000000002,0,20
43485,405,SI,Slovenia,SI_405,64.0,1.0,6.0,3.0,7.0,2.0,3.0,2.0,1.0,0.3,0.0,0.4166666666666667,0.3,0.3333333333333333,0.6666666666666666,0.5,0.25,0.75,0.39999999999999997,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.5,0.4,0.39999999999999997,0,20
43486,406,SI,Slovenia,SI_406,42.0,2.0,3.0,2.0,5.0,1.0,2.0,2.0,,0.6,0.0,0.3333333333333333,0.3,0.6666666666666666,0.25,0.5,0.625,0.25,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0,0.5,0.7600000000000001,0.4,0,20
43488,408,SI,Slovenia,SI_408,40.0,2.0,4.0,2.0,6.0,2.0,3.0,2.0,1.0,0.6,0.5,0.5,0.7,0.6666666666666666,0.5,0.5,0.5,0.5,0.3,0.6666666666666666,,,0.6666666666666666,1.0,0.25,0.25,0.5,0.6799999999999999,0.28,2,18
43489,409,SI,Slovenia,SI_409,77.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,,0.25,0.4166666666666667,0.4,0.5555555555555555,0.3333333333333333,0.25,0.25,0.75,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.25,0.0,0.25,0.6799999999999999,,2,18
43491,411,SI,Slovenia,SI_411,68.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,,0.3,0.25,,0.8,0.5555555555555555,0.3333333333333333,0.25,0.25,0.75,0.06666666666666667,,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.25,0.25,0.72,0.48,2,18
43493,413,SI,Slovenia,SI_413,51.0,1.0,4.0,2.0,,2.0,2.0,2.0,1.0,,0.25,0.4166666666666667,0.3,0.4444444444444444,0.16666666666666666,0.125,0.75,0.75,,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5,0.68,0.2,2,18
43494,414,SI,Slovenia,SI_414,51.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,0.0,0.75,0.6666666666666666,0.7,0.6666666666666666,0.5833333333333334,0.25,0.5,1.0,0.20000000000000004,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.25,0.5,0.8799999999999999,0.24,0,20
43495,415,SI,Slovenia,SI_415,64.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,0.3,0.75,0.4166666666666667,0.1,0.4444444444444444,0.5,0.25,0.25,0.75,0.6,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.25,0.25,0.8,0.2,0,20
43496,416,SI,Slovenia,SI_416,57.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,0.5,0.25,0.8333333333333334,0.8,0.5555555555555555,0.25,0.75,0.25,0.75,0.20000000000000004,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.25,0.25,0.25,0.8,0.27999999999999997,0,20
43497,417,SI,Slovenia,SI_417,75.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,,0.25,0.9166666666666666,,0.6666666666666666,0.4166666666666667,0.75,0.0,0.75,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.25,0.25,0.8,0.36,2,18
43498,418,SI,Slovenia,SI_418,28.0,2.0,6.0,3.0,10.0,1.0,2.0,2.0,1.0,0.6,0.25,0.3333333333333333,0.5,0.4444444444444444,0.25,0.25,0.375,0.5,0.20000000000000004,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.5,0.25,0.25,0.5,0.76,0.4,0,20
43500,420,SI,Slovenia,SI_420,29.0,2.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,0.3,0.5,0.0,0.6,0.1111111111111111,0.25,0.25,0.25,0.75,0.10000000000000002,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.5,0.36000000000000004,0.24,1,19
43501,421,SI,Slovenia,SI_421,51.0,2.0,4.0,2.0,5.0,1.0,5.0,2.0,1.0,,0.0,0.3333333333333333,0.5,0.3333333333333333,0.25,0.375,0.5,0.75,0.20000000000000004,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.25,0.25,0.5,0.72,0.24,1,19
43502,422,SI,Slovenia,SI_422,50.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,0.0,0.4166666666666667,0.4,,0.16666666666666666,0.125,,0.0,0.19999999999999998,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.0,0.5,0.8400000000000001,0.44000000000000006,2,18
43503,423,SI,Slovenia,SI_423,54.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,,1.0,0.4166666666666667,0.5,0.4444444444444444,0.16666666666666666,0.5,,0.5,0.10000000000000002,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.5,0.5,0.5599999999999999,0.36,2,18
43504,424,SI,Slovenia,SI_424,48.0,1.0,4.0,2.0,4.0,1.0,5.0,2.0,2.0,,0.25,0.9166666666666666,0.1,0.1111111111111111,0.08333333333333333,0.25,0.5,0.75,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.5,0.8400000000000001,0.2,1,19
43505,425,SI,Slovenia,SI_425,52.0,1.0,2.0,1.0,5.0,1.0,5.0,2.0,1.0,0.2,0.0,0.8333333333333334,0.3,0.1111111111111111,0.3333333333333333,0.375,0.125,0.75,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.25,1.0,0.25,0.9199999999999999,0.52,0,20
43506,426,SI,Slovenia,SI_426,38.0,1.0,3.0,2.0,7.0,1.0,3.0,2.0,1.0,0.8,0.25,0.6666666666666666,0.4,0.3333333333333333,0.5,0.5,0.25,0.75,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.5,0.76,0.27999999999999997,0,20
43507,427,SI,Slovenia,SI_427,29.0,1.0,5.0,2.0,8.0,1.0,3.0,2.0,1.0,0.7,0.75,0.4166666666666667,0.4,0.5555555555555555,0.25,0.75,0.25,0.25,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.0,0.25,0.5,0.72,0.36,0,20
43510,430,SI,Slovenia,SI_430,18.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,0.8,0.25,0.4166666666666667,0.2,0.3333333333333333,0.3333333333333333,0.5,0.25,0.75,0.20000000000000004,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.25,0.5,0.76,0.32,0,20
43511,431,SI,Slovenia,SI_431,68.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,0.8,0.5,0.25,0.6,0.5555555555555555,0.16666666666666666,0.75,0.25,0.75,0.49999999999999994,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.25,0.5,0.8800000000000001,0.36,0,20
43512,432,SI,Slovenia,SI_432,51.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,0.6,0.25,0.4166666666666667,0.5,0.3333333333333333,0.25,0.5,0.5,0.75,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.25,,0.8,0.36,1,19
43513,433,SI,Slovenia,SI_433,26.0,1.0,4.0,2.0,7.0,2.0,2.0,2.0,2.0,0.5,0.0,0.0,0.2,0.0,0.25,0.25,0.625,0.5,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.25,0.25,0.27999999999999997,0.16,0,20
43514,434,SI,Slovenia,SI_434,50.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,0.6,0.0,0.5,0.6,0.4444444444444444,0.16666666666666666,0.75,0.5,0.5,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.0,0.75,0.5,0.64,0.08,0,20
43515,435,SI,Slovenia,SI_435,34.0,2.0,6.0,3.0,7.0,1.0,2.0,2.0,1.0,0.4,0.0,0.16666666666666666,0.6,0.3333333333333333,0.5,0.875,0.75,0.5,0.43333333333333335,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.0,0.25,0.0,,0.27999999999999997,1,19
43516,436,SI,Slovenia,SI_436,46.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.8,0.0,0.9166666666666666,0.7,0.4444444444444444,0.0,,0.0,0.75,0.06666666666666667,0.0,0.6666666666666666,1.0,0.3333333333333333,0.75,0.0,0.0,0.5,0.8,0.16,1,19
43518,438,SI,Slovenia,SI_438,44.0,1.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0,0.25,0.4166666666666667,0.4,0.6666666666666666,0.4166666666666667,0.375,0.375,0.75,0.20000000000000004,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.8,0.31999999999999995,0,20
43519,439,SI,Slovenia,SI_439,57.0,1.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,0.6666666666666666,0.5,0.4444444444444444,0.16666666666666666,0.75,0.5,0.75,0.4000000000000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.25,0.76,0.24,0,20
43521,441,SI,Slovenia,SI_441,30.0,1.0,6.0,3.0,7.0,1.0,3.0,2.0,1.0,0.2,0.25,0.08333333333333333,0.6,0.3333333333333333,0.25,0.75,0.625,0.75,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.75,0.75,0.5,0.44000000000000006,0.04,0,20
43523,443,SI,Slovenia,SI_443,21.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.5,0.75,0.8333333333333334,0.5,0.8888888888888888,0.4166666666666667,0.75,0.25,1.0,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.25,0.5,0.76,0.27999999999999997,0,20
43525,445,SI,Slovenia,SI_445,23.0,1.0,4.0,2.0,7.0,2.0,2.0,2.0,2.0,0.5,0.25,0.5833333333333334,0.5,0.5555555555555555,0.5,0.5,0.5,0.75,0.30000000000000004,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.75,0.25,0.6799999999999999,0.27999999999999997,0,20
43526,446,SI,Slovenia,SI_446,82.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.8,0.0,0.6666666666666666,0.3,0.7777777777777777,0.0,0.625,0.25,0.25,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.25,0.5,0.8799999999999999,0.4,0,20
43527,447,SI,Slovenia,SI_447,65.0,1.0,6.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,0.25,0.25,0.2,0.3333333333333333,0.5833333333333334,0.75,0.625,0.75,0.4666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,0.25,1.0,0.6799999999999999,0.04,0,20
43529,449,SI,Slovenia,SI_449,51.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,0.5,0.25,0.4166666666666667,0.8,0.3333333333333333,0.25,0.75,0.375,0.75,0.39999999999999997,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.5,0.76,0.27999999999999997,0,20
43530,450,SI,Slovenia,SI_450,41.0,1.0,6.0,3.0,5.0,1.0,2.0,2.0,1.0,0.8,0.25,0.5,0.3,0.6666666666666666,0.25,0.75,0.25,0.75,0.5333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.75,0.75,0.5,0.72,0.31999999999999995,0,20
43531,451,SI,Slovenia,SI_451,42.0,1.0,5.0,2.0,8.0,2.0,2.0,2.0,1.0,0.4,0.0,0.16666666666666666,0.3,0.2222222222222222,0.6666666666666666,0.5,0.375,0.5,0.3333333333333333,1.0,1.0,0.0,1.0,0.25,1.0,0.0,0.5,0.4800000000000001,0.27999999999999997,0,20
43532,452,SI,Slovenia,SI_452,20.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,0.375,0.375,0.75,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.25,0.76,0.32,0,20
43533,453,SI,Slovenia,SI_453,47.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,0.4,0.25,0.75,0.5,0.6666666666666666,0.4166666666666667,0.75,0.25,0.75,0.2333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.5,0.7600000000000001,0.31999999999999995,0,20
43534,454,SI,Slovenia,SI_454,27.0,1.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,0.5,0.25,0.8333333333333334,0.6,0.3333333333333333,0.4166666666666667,0.75,0.75,0.75,0.26666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,0.68,0.27999999999999997,0,20
43535,455,SI,Slovenia,SI_455,49.0,2.0,5.0,2.0,8.0,1.0,2.0,2.0,1.0,,0.0,0.5833333333333334,0.5,0.5555555555555555,0.3333333333333333,0.625,0.5,0.75,0.39999999999999997,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.5,0.8400000000000001,0.16,1,19
43536,456,SI,Slovenia,SI_456,47.0,2.0,6.0,3.0,,2.0,2.0,2.0,1.0,0.2,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,,0.375,0.75,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.0,0.5,0.6799999999999999,0.31999999999999995,1,19
43537,457,SI,Slovenia,SI_457,67.0,1.0,4.0,2.0,8.0,2.0,3.0,2.0,1.0,0.2,0.25,0.25,0.3,0.2222222222222222,0.3333333333333333,0.5,0.375,0.75,0.23333333333333336,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.5,0.76,0.4,0,20
43538,458,SI,Slovenia,SI_458,61.0,2.0,6.0,3.0,7.0,2.0,3.0,2.0,1.0,0.1,0.0,0.08333333333333333,0.5,0.0,0.16666666666666666,0.375,0.25,0.25,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.25,0.25,0.48,0.4400000000000001,0,20
43539,459,SI,Slovenia,SI_459,58.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,0.5,0.0,0.4166666666666667,0.2,0.3333333333333333,0.25,0.5,0.375,0.25,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.25,0.5,0.76,0.12000000000000002,0,20
43540,460,SI,Slovenia,SI_460,62.0,2.0,3.0,2.0,6.0,1.0,3.0,2.0,1.0,0.5,0.0,0.3333333333333333,0.9,0.3333333333333333,0.3333333333333333,0.75,0.25,0.75,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.6,0.31999999999999995,0,20
43541,461,SI,Slovenia,SI_461,48.0,2.0,4.0,2.0,6.0,1.0,3.0,2.0,1.0,0.4,0.25,0.5,0.5,0.3333333333333333,0.3333333333333333,0.375,0.5,0.5,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.5,0.8,0.36,0,20
43542,462,SI,Slovenia,SI_462,42.0,1.0,6.0,3.0,7.0,2.0,3.0,2.0,2.0,0.3,0.0,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.625,0.5,0.25,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.25,0.25,0.0,0.5,0.6799999999999999,0.27999999999999997,0,20
43544,464,SI,Slovenia,SI_464,35.0,1.0,4.0,2.0,7.0,1.0,2.0,2.0,2.0,0.5,0.0,0.5,0.5,0.4444444444444444,0.16666666666666666,0.375,0.375,0.75,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.0,0.25,0.25,0.64,0.2,0,20
43546,466,SI,Slovenia,SI_466,27.0,2.0,4.0,2.0,7.0,1.0,5.0,2.0,2.0,0.5,0.0,0.25,0.4,0.2222222222222222,0.08333333333333333,0.375,0.75,0.5,0.16666666666666666,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.0,0.25,0.5,0.76,0.2,1,19
43547,467,SI,Slovenia,SI_467,70.0,2.0,7.0,3.0,6.0,1.0,4.0,2.0,1.0,0.9,0.5,0.4166666666666667,0.5,0.5555555555555555,0.25,0.75,0.375,0.5,0.4666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.0,0.8400000000000001,0.24000000000000005,0,20
43548,468,SI,Slovenia,SI_468,56.0,1.0,5.0,2.0,7.0,2.0,4.0,2.0,1.0,0.3,0.25,0.4166666666666667,0.6,0.5555555555555555,0.25,0.25,0.625,0.5,0.46666666666666673,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.25,0.72,0.36000000000000004,0,20
43549,469,SI,Slovenia,SI_469,55.0,2.0,4.0,2.0,9.0,1.0,4.0,2.0,1.0,0.5,0.25,0.25,0.2,0.4444444444444444,0.16666666666666666,0.25,0.75,0.5,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.6399999999999999,0.2,0,20
43550,470,SI,Slovenia,SI_470,61.0,2.0,5.0,2.0,8.0,1.0,4.0,1.0,1.0,0.5,0.25,0.8333333333333334,0.5,0.4444444444444444,0.3333333333333333,0.75,0.25,0.75,0.39999999999999997,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.0,0.25,1.0,0.12,0,20
43551,471,SI,Slovenia,SI_471,74.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,0.8,0.75,0.8333333333333334,0.0,0.7777777777777777,0.4166666666666667,0.75,0.5,0.75,0.26666666666666666,0.3333333333333333,,0.6666666666666666,0.3333333333333333,1.0,0.25,0.75,0.5,0.8,0.31999999999999995,1,19
43552,472,SI,Slovenia,SI_472,63.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,0.5,0.0,0.4166666666666667,0.0,0.3333333333333333,0.4166666666666667,0.75,0.375,0.75,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.5,0.5,0.8400000000000001,0.27999999999999997,0,20
43553,473,SI,Slovenia,SI_473,52.0,2.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,0.5,0.0,0.08333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.375,0.125,0.75,0.16666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.0,0.0,0.5,0.9199999999999999,0.27999999999999997,0,20
43554,474,SI,Slovenia,SI_474,62.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.8,0.0,0.5833333333333334,0.4,0.6666666666666666,0.4166666666666667,0.75,0.5,0.75,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.0,0.25,0.25,0.96,0.27999999999999997,0,20
43555,475,SI,Slovenia,SI_475,29.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,0.3,0.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.75,0.375,0.75,0.09999999999999999,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.5,0.8400000000000001,0.12000000000000002,0,20
43556,476,SI,Slovenia,SI_476,41.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,0.7,0.5,0.25,0.5,0.3333333333333333,0.25,0.5,,0.75,0.39999999999999997,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.25,0.8,0.28,2,18
43557,477,SI,Slovenia,SI_477,33.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.5,0.0,0.3333333333333333,0.4,0.3333333333333333,0.25,0.5,0.25,1.0,0.20000000000000004,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.5,0.8400000000000001,0.2,0,20
43558,478,SI,Slovenia,SI_478,23.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,2.0,0.5,0.25,0.4166666666666667,0.3,0.6666666666666666,0.25,0.625,0.375,0.75,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.25,0.25,0.6000000000000001,0.08,0,20
43559,479,SI,Slovenia,SI_479,36.0,2.0,6.0,3.0,8.0,2.0,2.0,2.0,2.0,,0.0,0.3333333333333333,0.5,0.4444444444444444,0.08333333333333333,1.0,0.5,0.75,0.06666666666666667,1.0,1.0,0.0,,1.0,0.0,0.0,0.25,0.9199999999999999,0.39999999999999997,2,18
