ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,edulvla,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,dweight,pspwght,pweight,anweight,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,harsh_sentences,anti_militant_democracy,no_science_environment_solution,anti_government_spending,regressive_taxes,regressive_benefits,age_prejudice,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
36475,8015591,NL,Netherlands,NL_8015591,42.0,2.0,5.0,3.0,9.0,2.0,2.0,2.0,1.0099,0.7962002,0.7575745,0.603181,0.5,0.5,0.25,0.3,0.3333333333333333,0.5,0.375,0.25,0.5,0.3333333333333333,0.75,0.75,0.5,0.4,0.0,0.25,0.1,0.64,0.2,0,19
36476,8015611,NL,Netherlands,NL_8015611,56.0,1.0,5.0,3.0,10.0,2.0,3.0,2.0,1.0099,0.7519126,0.7575745,0.5696298,0.4,0.875,0.0,0.7,0.3333333333333333,0.5,0.625,0.25,0.5,0.4833333333333334,0.75,0.0,0.25,0.5,0.0,0.75,0.3,0.68,0.2,0,19
36478,8015651,NL,Netherlands,NL_8015651,56.0,2.0,3.0,2.0,10.0,2.0,2.0,2.0,1.5149,2.1596606,0.7575745,1.6361037,0.7,0.75,0.25,0.8,0.3333333333333333,0.75,0.625,0.25,0.5,0.44999999999999996,1.0,0.25,0.75,0.5,1.0,0.5,0.2,0.5199999999999999,0.36,0,19
36480,8015751,NL,Netherlands,NL_8015751,19.0,1.0,3.0,2.0,,2.0,2.0,2.0,2.0199,2.0655966,0.7575745,1.5648433,0.5,0.75,0.0,0.2,0.0,0.75,0.125,0.375,0.5,0.19999999999999998,0.5,0.75,0.75,0.3,0.0,0.0,0.1,0.8,0.08,0,19
36481,8015761,NL,Netherlands,NL_8015761,55.0,2.0,5.0,3.0,7.0,2.0,3.0,2.0,1.0099,0.8569021,0.7575745,0.6491672,0.6,0.625,0.0,0.7,0.6666666666666666,0.75,0.375,0.25,0.75,0.36666666666666664,1.0,0.75,0.25,0.4,0.0,1.0,0.1,0.7600000000000001,0.12000000000000002,0,19
36482,8015791,NL,Netherlands,NL_8015791,35.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,0.505,0.41674772,0.7575745,0.31571746,0.7,1.0,0.0,0.7,0.3333333333333333,0.625,0.625,0.25,0.5,0.43333333333333335,1.0,0.5,0.25,0.6,0.5,0.25,0.1,0.56,0.4,0,19
36483,8015821,NL,Netherlands,NL_8015821,42.0,1.0,5.0,3.0,7.0,1.0,3.0,2.0,1.0099,0.94574744,0.7575745,0.7164741,0.6,0.625,0.25,0.3,0.3333333333333333,0.625,0.25,0.25,0.25,0.3,0.5,0.75,0.5,0.4,0.0,0.5,0.2,0.64,0.31999999999999995,0,19
36484,8015831,NL,Netherlands,NL_8015831,64.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,0.505,0.398749,0.7575745,0.30208206,0.5,0.75,0.25,1.0,1.0,0.125,,0.375,0.5,0.3,0.75,0.25,0.75,0.6,0.0,1.0,0.2,0.9199999999999999,0.44000000000000006,1,18
36485,8015841,NL,Netherlands,NL_8015841,19.0,2.0,3.0,2.0,,1.0,3.0,2.0,2.0199,2.4919212,0.7575745,1.887816,0.3,0.625,0.25,0.2,0.3333333333333333,0.25,0.375,0.25,0.0,0.16666666666666666,0.75,0.75,0.25,0.3,0.5,0.75,0.2,0.64,0.24,0,19
36486,8015891,NL,Netherlands,NL_8015891,39.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0099,0.83341295,0.7575745,0.6313724,0.5,0.5,0.0,0.5,0.6666666666666666,0.75,,0.75,0.5,0.4000000000000001,0.75,0.0,0.5,0.5,0.5,0.25,0.3,0.56,0.5199999999999999,1,18
36487,8015901,NL,Netherlands,NL_8015901,78.0,2.0,2.0,1.0,6.0,2.0,3.0,2.0,1.0099,0.95287585,0.7575745,0.7218745,0.8,0.75,0.25,0.3,0.5555555555555555,0.5,0.5,0.75,0.75,0.3333333333333333,0.75,0.0,0.25,0.3,1.0,0.25,0.2,,,2,17
36488,8015911,NL,Netherlands,NL_8015911,62.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,0.505,0.445905,0.7575745,0.33780625,0.9,0.125,0.75,0.3,1.0,0.375,0.5,0.25,0.75,0.4166666666666667,0.75,0.0,0.5,0.5,0.0,0.5,0.1,0.8,0.56,0,19
36489,8015921,NL,Netherlands,NL_8015921,63.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0099,0.8917217,0.7575745,0.67554563,0.5,0.75,0.0,0.3,0.3333333333333333,0.25,0.25,0.125,0.5,0.3666666666666667,0.25,0.75,0.75,0.5,0.0,0.5,0.2,0.31999999999999995,0.27999999999999997,0,19
36490,8015931,NL,Netherlands,NL_8015931,31.0,1.0,4.0,2.0,9.0,2.0,3.0,2.0,1.5149,1.6121212,0.7575745,1.2213019,0.6,0.875,0.0,0.3,0.3333333333333333,0.625,0.375,0.25,0.75,0.30000000000000004,0.75,0.0,0.25,0.4,1.0,0.25,0.0,0.6,0.36,0,19
36492,8015951,NL,Netherlands,NL_8015951,42.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0099,0.7021649,0.7575745,0.5319422,0.8,1.0,0.0,0.6,0.3333333333333333,0.5,,0.25,0.5,0.2333333333333333,0.75,0.25,0.25,0.3,0.0,0.75,0.1,0.6799999999999999,0.27999999999999997,1,18
36493,8015961,NL,Netherlands,NL_8015961,30.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0099,0.95447224,0.7575745,0.72308385,0.8,0.75,0.25,0.4,0.6666666666666666,0.625,0.25,0.375,0.75,0.26666666666666666,0.75,0.25,0.5,0.4,0.5,0.5,0.4,0.68,0.56,0,19
36494,8015981,NL,Netherlands,NL_8015981,32.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0099,1.2465343,0.7575745,0.9443426,0.9,0.125,1.0,0.5,0.5555555555555555,0.375,0.625,0.25,0.5,0.5666666666666667,0.75,0.25,0.5,0.6,0.5,0.25,0.7,0.6,0.44000000000000006,0,19
36495,8016001,NL,Netherlands,NL_8016001,56.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0099,0.95287585,0.7575745,0.7218745,0.5,0.375,0.25,0.6,0.5555555555555555,0.5,0.5,0.75,0.25,0.4166666666666667,1.0,0.25,0.25,0.4,1.0,0.75,0.4,0.68,0.31999999999999995,0,19
36496,8016021,NL,Netherlands,NL_8016021,59.0,2.0,3.0,2.0,7.0,2.0,2.0,2.0,1.0099,1.6210958,0.7575745,1.2281008,0.5,0.625,0.0,0.3,0.3333333333333333,0.75,0.5,0.125,0.75,0.3499999999999999,0.75,0.5,0.5,0.5,0.5,0.25,0.2,0.8800000000000001,0.36,0,19
36497,8016041,NL,Netherlands,NL_8016041,80.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,0.505,0.4764851,0.7575745,0.36097297,0.5,0.5,0.0,0.5,0.5555555555555555,0.375,,0.25,0.75,0.39999999999999997,1.0,0.25,0.25,0.4,0.5,1.0,0.1,0.76,0.44000000000000006,1,18
36498,8016051,NL,Netherlands,NL_8016051,27.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0099,1.4035667,0.7575745,1.0633063,0.7,0.125,0.5,0.9,0.3333333333333333,0.5,0.5,0.25,0.5,0.18333333333333335,1.0,0.25,0.75,0.2,0.5,0.75,0.2,0.8800000000000001,0.5600000000000002,0,19
36499,8016061,NL,Netherlands,NL_8016061,42.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.505,0.3511172,0.7575745,0.26599744,0.8,0.75,0.25,0.4,0.3333333333333333,0.25,0.625,0.25,0.0,0.16666666666666666,0.75,0.25,0.75,0.4,0.5,0.5,0.2,0.64,0.24,0,19
36500,8016071,NL,Netherlands,NL_8016071,31.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0099,1.1524615,0.7575745,0.8730755,1.0,0.875,0.25,0.5,0.4444444444444444,0.5,,0.25,0.5,0.4666666666666666,1.0,0.5,0.5,0.5,,0.5,0.5,0.44000000000000006,0.5199999999999999,2,17
36501,8016101,NL,Netherlands,NL_8016101,87.0,2.0,5.0,3.0,6.0,1.0,2.0,2.0,0.505,0.445905,0.7575745,0.33780625,0.7,0.875,0.25,0.0,0.4444444444444444,0.25,0.375,0.375,0.0,0.3166666666666667,0.25,0.75,0.5,0.4,0.5,0.75,0.0,0.64,0.4,0,19
36502,8016121,NL,Netherlands,NL_8016121,76.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,1.0099,1.161872,0.7575745,0.8802046,0.7,0.5,0.0,0.2,0.3333333333333333,0.375,0.5,0.25,0.75,0.2833333333333333,0.75,0.0,0.25,0.3,0.0,0.5,0.1,0.8800000000000001,0.24000000000000005,0,19
36503,8016141,NL,Netherlands,NL_8016141,72.0,1.0,4.0,2.0,9.0,1.0,2.0,2.0,1.0099,1.161872,0.7575745,0.8802046,0.7,0.75,0.25,0.3,0.1111111111111111,0.25,0.5,0.25,0.5,0.23333333333333336,0.25,0.25,0.75,0.5,0.0,1.0,0.1,0.96,0.24,0,19
36504,8016151,NL,Netherlands,NL_8016151,51.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0099,0.83341295,0.7575745,0.6313724,0.5,0.5,0.25,0.4,0.3333333333333333,0.25,0.375,0.25,0.75,0.3,0.75,0.5,0.5,0.5,0.0,0.5,0.3,0.72,0.36,0,19
36505,8016161,NL,Netherlands,NL_8016161,45.0,2.0,5.0,3.0,6.0,2.0,2.0,2.0,1.0099,0.8965016,0.7575745,0.67916673,0.2,0.75,0.0,0.3,0.0,0.25,0.25,0.25,0.75,0.26666666666666666,0.25,0.75,0.75,0.6,0.0,0.5,0.2,0.48,0.48,0,19
36506,8016171,NL,Netherlands,NL_8016171,84.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.505,0.4764851,0.7575745,0.36097297,0.6,0.25,0.75,,0.6666666666666666,0.125,0.625,0.125,0.75,0.3666666666666667,0.75,0.25,0.25,0.4,0.0,0.5,0.5,0.8,0.5599999999999999,1,18
36507,8016211,NL,Netherlands,NL_8016211,81.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,0.505,0.398749,0.7575745,0.30208206,0.6,0.375,0.0,0.6,0.7777777777777777,0.625,0.25,0.125,0.75,0.4000000000000001,1.0,0.0,0.25,0.5,0.5,0.5,0.2,0.8799999999999999,0.36,0,19
36508,8016221,NL,Netherlands,NL_8016221,22.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,0.505,0.5374092,0.7575745,0.4071275,0.6,0.75,0.0,0.6,0.3333333333333333,0.375,0.5,0.25,0.75,0.5333333333333333,0.5,0.75,0.5,0.4,0.0,0.75,0.2,,,2,17
36509,8016251,NL,Netherlands,NL_8016251,39.0,2.0,5.0,3.0,9.0,2.0,3.0,2.0,1.0099,0.8965016,0.7575745,0.67916673,0.4,0.625,0.25,0.7,0.3333333333333333,0.375,0.5,0.25,0.5,0.3666666666666667,0.75,0.25,0.5,0.6,0.5,0.25,0.0,0.56,0.16,0,19
36510,8016291,NL,Netherlands,NL_8016291,52.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,0.505,0.37012163,0.7575745,0.2803947,0.5,0.625,0.0,0.2,0.3333333333333333,0.25,0.375,0.5,0.75,0.4166666666666667,1.0,0.0,0.5,0.5,0.5,0.25,0.2,0.64,0.36,0,19
36513,8016341,NL,Netherlands,NL_8016341,38.0,2.0,3.0,2.0,10.0,2.0,1.0,2.0,2.0199,1.4804132,0.7575745,1.1215233,0.4,0.625,0.25,0.4,0.3333333333333333,0.5,0.25,0.375,0.5,0.3666666666666667,0.75,0.75,0.75,0.5,0.0,0.0,0.3,0.39999999999999997,0.4,0,19
36514,8016351,NL,Netherlands,NL_8016351,44.0,1.0,5.0,3.0,10.0,2.0,2.0,2.0,1.5149,1.2599461,0.7575745,0.95450306,0.7,0.875,0.0,0.1,0.3333333333333333,0.75,0.25,0.25,0.0,0.3666666666666667,0.75,0.25,0.5,0.4,0.5,0.5,0.2,0.52,0.27999999999999997,0,19
36515,8016371,NL,Netherlands,NL_8016371,52.0,1.0,5.0,3.0,10.0,2.0,3.0,2.0,1.0099,0.8399364,0.7575745,0.6363144,0.4,0.875,0.0,0.4,0.4444444444444444,0.625,0.25,0.375,0.5,0.26666666666666666,0.25,0.5,0.25,0.5,0.5,0.5,0.1,0.8,0.27999999999999997,0,19
36516,8016381,NL,Netherlands,NL_8016381,39.0,1.0,5.0,3.0,10.0,2.0,3.0,2.0,1.0099,0.8399364,0.7575745,0.6363144,0.3,0.875,0.25,0.2,0.3333333333333333,0.5,0.25,0.25,0.75,0.2833333333333333,0.75,0.25,0.75,0.5,0.0,0.5,0.1,0.44000000000000006,0.27999999999999997,0,19
36517,8016391,NL,Netherlands,NL_8016391,28.0,1.0,5.0,3.0,10.0,1.0,3.0,2.0,2.0199,2.1158302,0.7575745,1.602899,0.6,0.75,0.0,0.3,0.6666666666666666,0.625,0.5,0.0,0.75,0.13333333333333333,0.75,0.0,0.0,0.4,0.0,0.5,0.0,0.68,0.32,0,19
36518,8016401,NL,Netherlands,NL_8016401,40.0,2.0,5.0,3.0,8.0,1.0,3.0,2.0,1.0099,0.7962002,0.7575745,0.603181,0.4,1.0,0.0,0.3,0.3333333333333333,0.5,0.5,0.375,0.75,0.26666666666666666,0.25,0.75,0.0,0.5,0.0,0.25,0.1,,,2,17
36519,8016411,NL,Netherlands,NL_8016411,47.0,2.0,3.0,2.0,10.0,1.0,3.0,2.0,2.0199,1.4804132,0.7575745,1.1215233,0.5,0.25,0.0,1.0,0.8888888888888888,0.5,0.375,0.25,0.5,0.26666666666666666,1.0,0.0,0.5,0.3,0.5,0.25,0.1,0.72,0.43999999999999995,0,19
36520,8016441,NL,Netherlands,NL_8016441,63.0,2.0,5.0,3.0,9.0,1.0,3.0,2.0,1.0099,0.7919551,0.7575745,0.599965,0.4,0.75,0.25,0.5,0.6666666666666666,0.5,0.75,0.25,0.75,0.3166666666666667,0.75,0.25,0.75,0.3,0.0,0.75,0.5,0.8400000000000001,0.27999999999999997,0,19
36521,8016451,NL,Netherlands,NL_8016451,53.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.505,0.3118339,0.7575745,0.2362374,0.6,0.375,0.0,0.3,0.8888888888888888,0.25,0.75,0.25,0.5,0.3333333333333333,1.0,0.5,0.5,0.3,0.5,0.5,0.1,0.8799999999999999,0.56,0,19
36522,8016481,NL,Netherlands,NL_8016481,66.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0099,1.0241737,0.7575745,0.7758879,0.8,0.5,0.25,0.2,0.4444444444444444,0.25,0.625,0.5,0.75,0.45,0.75,0.25,0.75,0.6,0.0,0.5,1.0,0.76,0.27999999999999997,0,19
36523,8016511,NL,Netherlands,NL_8016511,48.0,2.0,5.0,3.0,7.0,1.0,3.0,2.0,0.505,0.44829518,0.7575745,0.33961698,0.6,0.875,0.25,0.6,0.3333333333333333,0.625,0.75,0.375,0.75,0.3666666666666667,0.75,0.25,0.25,0.4,1.0,0.5,0.2,0.76,0.24,0,19
36524,8016521,NL,Netherlands,NL_8016521,40.0,1.0,3.0,2.0,9.0,2.0,3.0,2.0,1.0099,0.95747685,0.7575745,0.72536004,0.7,0.75,0.0,0.5,0.6666666666666666,0.75,0.75,0.375,0.75,0.35000000000000003,0.75,0.25,0.5,0.3,0.5,0.0,0.1,0.72,0.32,0,19
36525,8016561,NL,Netherlands,NL_8016561,54.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0099,0.7547035,0.7575745,0.57174414,0.7,0.25,0.25,0.8,1.0,0.5,0.75,0.25,0.25,0.3666666666666667,1.0,0.75,0.75,0.6,1.0,0.5,0.3,0.27999999999999997,0.6799999999999999,0,19
36526,8016601,NL,Netherlands,NL_8016601,61.0,2.0,3.0,2.0,,1.0,2.0,2.0,1.0099,1.4397261,0.7575745,1.0906998,0.6,0.625,0.25,0.5,0.5555555555555555,0.5,0.5,0.375,0.75,0.3666666666666667,0.5,0.25,0.75,0.5,0.5,0.5,0.1,0.72,0.32,0,19
36527,8016611,NL,Netherlands,NL_8016611,55.0,2.0,5.0,3.0,10.0,1.0,2.0,2.0,1.0099,0.7919551,0.7575745,0.599965,0.5,0.75,0.25,0.3,,0.625,0.25,0.25,0.5,0.3,0.75,0.0,0.25,0.2,0.5,,0.1,0.5599999999999999,0.24,2,17
36528,8016641,NL,Netherlands,NL_8016641,26.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,0.505,0.5533081,0.7575745,0.41917214,0.5,0.875,0.25,0.5,,0.0,0.625,0.625,1.0,0.3333333333333333,1.0,0.25,0.75,0.8,1.0,0.75,0.0,0.76,0.08,1,18
36529,8016651,NL,Netherlands,NL_8016651,56.0,1.0,2.0,1.0,9.0,2.0,2.0,2.0,1.0099,0.7082031,0.7575745,0.5365166,0.3,0.75,0.25,0.2,0.0,0.375,0.25,0.5,0.75,0.19999999999999998,0.25,0.75,0.25,0.5,0.5,0.25,0.0,0.64,0.48,0,19
36530,8016661,NL,Netherlands,NL_8016661,47.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,1.5149,1.2755723,0.7575745,0.966341,0.8,0.75,0.0,0.3,0.4444444444444444,0.375,0.375,0.25,0.75,0.2833333333333333,1.0,0.25,0.25,0.5,0.0,1.0,0.2,0.68,0.39999999999999997,0,19
36531,8016671,NL,Netherlands,NL_8016671,39.0,1.0,5.0,3.0,7.0,2.0,2.0,2.0,1.0099,0.8399364,0.7575745,0.6363144,0.5,0.625,0.25,0.5,0.0,0.375,0.375,0.25,0.0,0.31666666666666665,0.75,0.25,0.5,0.4,0.0,0.5,0.2,0.68,0.24,0,19
36532,8016691,NL,Netherlands,NL_8016691,43.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,0.505,0.4479304,0.7575745,0.33934066,0.3,0.5,0.25,0.8,1.0,0.625,0.125,0.25,0.75,0.45,1.0,0.0,0.25,0.8,0.5,0.5,0.0,0.5599999999999999,0.24,0,19
36533,8016701,NL,Netherlands,NL_8016701,22.0,1.0,2.0,1.0,,2.0,4.0,2.0,1.0099,1.5085869,0.7575745,1.142867,0.0,0.625,0.0,0.5,,0.125,0.25,0.5,0.5,0.5,1.0,0.0,0.25,0.5,0.0,0.5,0.5,0.6399999999999999,0.24000000000000005,1,18
36534,8016711,NL,Netherlands,NL_8016711,39.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0099,0.7547035,0.7575745,0.57174414,0.5,0.25,0.25,0.5,0.3333333333333333,0.375,0.5,0.375,0.5,,0.75,0.25,0.25,0.4,0.5,0.25,0.7,0.36,0.6799999999999999,1,18
36535,8016731,NL,Netherlands,NL_8016731,22.0,2.0,3.0,2.0,,1.0,3.0,2.0,2.0199,2.6783764,0.7575745,2.0290697,0.4,0.875,0.25,0.8,0.3333333333333333,0.375,0.875,0.0,0.25,0.19999999999999998,0.5,0.25,0.25,0.7,0.5,0.5,0.5,0.68,0.4,0,19
36536,8016741,NL,Netherlands,NL_8016741,47.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,0.505,0.4479304,0.7575745,0.33934066,0.5,0.875,0.5,0.5,0.0,0.375,0.25,0.375,0.5,0.21666666666666667,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.32,0.2,0,19
36537,8016751,NL,Netherlands,NL_8016751,69.0,1.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0099,1.2488078,0.7575745,0.94606495,0.6,0.5,0.25,0.5,0.5555555555555555,0.75,0.25,0.375,0.75,0.39999999999999997,1.0,0.75,0.5,0.2,0.5,0.25,0.2,0.72,0.08,0,19
36538,8016761,NL,Netherlands,NL_8016761,87.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.505,0.5121376,0.7575745,0.38798237,0.7,1.0,0.75,0.6,0.7777777777777777,0.5,0.625,0.25,0.75,0.16666666666666666,1.0,0.25,1.0,0.3,0.0,0.5,0.4,0.8400000000000001,0.48,0,19
36539,8016771,NL,Netherlands,NL_8016771,37.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0099,0.9280357,0.7575745,0.70305616,0.8,0.5,0.5,0.3,0.6666666666666666,0.5,0.5,0.25,0.5,0.3666666666666667,0.25,0.0,0.5,0.5,0.5,,0.1,0.7200000000000001,0.32,1,18
36541,8016811,NL,Netherlands,NL_8016811,53.0,1.0,3.0,2.0,9.0,2.0,2.0,2.0,0.505,0.5331455,0.7575745,0.40389743,0.6,0.75,0.0,0.5,0.3333333333333333,0.75,0.25,0.25,0.75,0.4666666666666666,0.25,0.0,0.25,0.5,0.5,0.5,0.3,0.52,0.6,0,19
36543,8016921,NL,Netherlands,NL_8016921,41.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.505,0.40946496,0.7575745,0.3102002,0.5,0.625,0.25,0.1,0.3333333333333333,0.5,0.375,0.625,0.25,0.26666666666666666,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.68,0.24,0,19
36545,8017011,NL,Netherlands,NL_8017011,44.0,1.0,3.0,2.0,10.0,2.0,2.0,2.0,2.0199,1.6377788,0.7575745,1.2407395,0.8,0.25,0.0,0.6,0.4444444444444444,0.5,0.75,0.5,0.5,0.49999999999999994,1.0,0.5,0.75,0.7,0.0,0.75,0.5,0.27999999999999997,0.4,0,19
36546,8017021,NL,Netherlands,NL_8017021,75.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0099,0.81491405,0.7575745,0.6173581,0.7,0.5,0.25,0.3,0.4444444444444444,0.25,0.75,0.25,0.25,0.35000000000000003,0.5,0.25,0.5,0.3,0.0,0.5,0.2,,0.44000000000000006,1,18
36547,8017041,NL,Netherlands,NL_8017041,43.0,1.0,5.0,3.0,8.0,1.0,1.0,2.0,1.0099,0.8088177,0.7575745,0.6127396,0.5,0.375,0.25,0.7,0.3333333333333333,0.75,0.25,0.25,0.75,0.5166666666666667,0.25,0.0,0.75,0.5,0.0,0.25,0.2,0.56,0.56,0,19
36548,8017071,NL,Netherlands,NL_8017071,68.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.5149,1.4905252,0.7575745,1.1291839,0.7,0.875,0.25,0.6,0.4444444444444444,0.125,0.25,0.25,0.75,0.4666666666666666,0.75,0.0,0.5,0.3,0.0,0.25,0.1,0.72,0.64,0,19
36549,8017081,NL,Netherlands,NL_8017081,46.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,3.5348,2.706169,0.7575745,2.0501246,1.0,0.625,0.75,0.3,0.7777777777777777,0.5,0.625,0.25,0.75,0.25,0.75,0.25,0.5,0.5,0.0,0.5,0.2,0.8,0.4800000000000001,0,19
36550,8017121,NL,Netherlands,NL_8017121,55.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0099,0.68196493,0.7575745,0.51663923,0.5,0.75,0.0,0.1,0.4444444444444444,0.5,0.25,0.25,0.75,0.48333333333333334,0.5,0.5,0.75,0.5,0.5,1.0,0.0,0.6,0.27999999999999997,0,19
36551,8017131,NL,Netherlands,NL_8017131,71.0,2.0,5.0,3.0,8.0,2.0,3.0,2.0,1.0099,0.7626141,0.7575745,0.577737,0.7,0.625,0.25,0.3,0.4444444444444444,0.375,0.25,0.25,0.5,0.36666666666666664,0.25,0.25,0.5,0.3,0.5,0.25,0.2,0.64,0.08,0,19
36552,8017151,NL,Netherlands,NL_8017151,57.0,1.0,5.0,3.0,9.0,2.0,3.0,2.0,0.505,0.3620634,0.7575745,0.27429,0.3,1.0,0.0,0.3,0.0,0.375,0.25,0.375,0.0,0.4666666666666666,0.25,0.75,0.25,0.4,0.0,0.25,0.2,0.44000000000000006,0.24,0,19
36553,8017171,NL,Netherlands,NL_8017171,59.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.5149,1.2224114,0.7575745,0.9260677,,0.75,0.25,0.4,0.4444444444444444,0.125,0.625,0.375,0.75,0.2833333333333334,0.75,0.25,0.25,0.7,0.5,0.5,0.3,0.64,,2,17
36554,8017181,NL,Netherlands,NL_8017181,60.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,0.505,0.69326156,0.7575745,0.52519727,0.7,0.75,0.25,0.4,0.3333333333333333,0.625,0.5,0.375,0.75,0.44999999999999996,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.7200000000000001,0.36,0,19
36555,8017191,NL,Netherlands,NL_8017191,51.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.5149,0.90078294,0.7575745,0.6824102,0.7,0.75,0.5,0.5,0.6666666666666666,0.75,0.625,0.625,0.75,0.35000000000000003,0.75,0.5,0.25,0.4,1.0,0.5,0.2,0.8399999999999999,0.43999999999999995,0,19
36556,8017201,NL,Netherlands,NL_8017201,24.0,2.0,5.0,3.0,8.0,1.0,2.0,2.0,1.0099,1.0338595,0.7575745,0.7832256,0.5,0.75,0.25,0.7,0.5555555555555555,0.125,0.75,0.5,0.75,0.3333333333333333,0.75,0.25,0.75,0.5,0.5,0.5,0.2,0.72,0.36,0,19
36557,8017211,NL,Netherlands,NL_8017211,82.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.505,0.34101623,0.7575745,0.25834522,0.3,0.625,0.5,0.6,0.5555555555555555,0.125,0.5,0.0,0.75,0.21666666666666665,0.75,0.25,0.5,0.3,0.5,0.5,0.5,0.5599999999999999,0.56,0,19
36558,8017221,NL,Netherlands,NL_8017221,55.0,1.0,5.0,3.0,10.0,2.0,2.0,2.0,1.5149,1.0861185,0.7575745,0.82281566,0.6,0.5,0.25,0.5,0.3333333333333333,0.625,0.5,0.25,0.5,0.26666666666666666,0.75,0.25,0.25,0.5,0.0,0.25,0.2,0.6799999999999999,0.24,0,19
36559,8017251,NL,Netherlands,NL_8017251,28.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0099,0.98560274,0.7575745,0.7466675,0.6,0.5,0.25,0.4,0.6666666666666666,0.25,0.625,0.5,0.5,0.3499999999999999,0.75,0.75,0.25,0.9,0.0,0.25,0.3,0.6,0.27999999999999997,0,19
36560,8017261,NL,Netherlands,NL_8017261,29.0,1.0,3.0,2.0,8.0,2.0,2.0,2.0,1.0099,0.9191101,0.7575745,0.69629437,0.7,0.5,0.0,0.2,0.6666666666666666,0.25,0.5,0.25,0.0,0.25,0.75,0.5,0.5,0.5,0.5,0.75,0.2,0.6,0.32,0,19
36561,8017271,NL,Netherlands,NL_8017271,51.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0099,0.81884885,0.7575745,0.620339,0.5,1.0,0.0,0.3,0.0,0.75,0.625,0.25,0.75,0.5333333333333333,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.9199999999999999,0.2,0,19
36562,8017291,NL,Netherlands,NL_8017291,64.0,2.0,2.0,1.0,,2.0,3.0,2.0,1.0099,0.81491405,0.7575745,0.6173581,0.5,0.75,0.25,0.3,0.4444444444444444,0.25,0.5,0.375,,0.2333333333333333,0.75,0.75,0.75,0.4,0.0,0.75,0.1,0.68,0.36,1,18
36563,8017301,NL,Netherlands,NL_8017301,78.0,1.0,1.0,1.0,,2.0,3.0,2.0,1.0099,0.68196493,0.7575745,0.51663923,0.6,0.5,0.25,1.0,0.3333333333333333,0.75,0.5,0.25,0.75,0.2833333333333334,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.8,0.16,0,19
